month,state,category,orders,revenue_brl,avg_delivery_days,avg_review_score
2018-06-01,MG,books_general_interest,7,552.47,9.7,4.83
2018-06-01,MG,books_imported,1,76.28,9.0,5.0
2018-06-01,MG,books_technical,4,503.41,11.8,4.0
2018-06-01,MG,christmas_supplies,1,101.26,13.0,3.0
2018-06-01,MG,cine_photo,2,170.36,5.5,4.5
2018-06-01,MG,computers_accessories,44,6756.55,7.3,4.22
2018-06-01,MG,consoles_games,3,223.09,6.0,5.0
2018-06-01,MG,construction_tools_construction,14,3946.42,8.9,4.27
2018-06-01,MG,construction_tools_lights,8,1431.68,7.9,5.0
2018-06-01,MG,construction_tools_safety,1,163.57,7.0,5.0
2018-06-01,MG,cool_stuff,9,1725.31,10.2,4.67
2018-06-01,MG,costruction_tools_tools,2,224.23,11.5,5.0
2018-06-01,MG,electronics,15,1220.37,8.5,4.59
2018-06-01,MG,fashion_bags_accessories,10,1018.02,6.5,4.5
2018-06-01,MG,fashion_shoes,2,212.54,10.0,4.5
2018-06-01,MG,fashion_underwear_beach,1,95.65,7.0,5.0
2018-06-01,MG,fixed_telephony,3,343.78,7.7,4.33
2018-06-01,MG,furniture_decor,25,5555.76,9.9,3.64
2018-06-01,MG,furniture_living_room,3,497.65,7.0,5.0
2018-06-01,MG,garden_tools,22,3797.97,7.7,4.5
2018-06-01,MG,health_beauty,93,16670.51,8.0,4.51
2018-06-01,MG,home_appliances,8,496.45,9.3,4.0
2018-06-01,MG,home_appliances_2,2,298.11,6.0,5.0
2018-06-01,MG,home_construction,10,1977.03,12.0,4.42
2018-06-01,MG,housewares,65,10022.12,7.9,3.8
2018-06-01,MG,kitchen_dining_laundry_garden_furniture,2,651.16,8.0,4.0
2018-06-01,MG,luggage_accessories,8,902.95,6.6,4.0
2018-06-01,MG,music,1,11.56,5.0,5.0
2018-06-01,MG,musical_instruments,4,1365.8,6.5,5.0
2018-06-01,MG,office_furniture,6,1576.56,16.3,3.83
2018-06-01,MG,perfumery,22,3676.18,7.9,4.67
2018-06-01,MG,pet_shop,20,4555.26,7.6,4.37
2018-06-01,MG,small_appliances,6,4882.26,7.4,3.14
2018-06-01,MG,small_appliances_home_oven_and_coffee,1,2045.47,2.0,5.0
2018-06-01,MG,sports_leisure,46,7111.57,7.2,4.43
2018-06-01,MG,stationery,14,1212.43,6.8,4.78
2018-06-01,MG,telephony,23,3066.1,7.7,4.55
2018-06-01,MG,toys,23,4086.56,7.3,4.46
2018-06-01,MG,watches_gifts,61,12275.72,9.8,4.32
2018-06-01,MS,auto,3,2150.97,11.7,5.0
2018-06-01,MS,bed_bath_table,3,276.67,9.0,4.67
2018-06-01,MS,computers_accessories,4,1471.58,11.4,3.4
2018-06-01,MS,construction_tools_lights,1,322.1,11.0,2.0
2018-06-01,MS,cool_stuff,1,131.69,8.0,5.0
2018-06-01,MS,electronics,3,340.18,12.5,4.5
2018-06-01,MS,fashion_shoes,1,109.5,19.0,5.0
2018-06-01,MS,food,1,46.2,9.0,5.0
2018-06-01,MS,furniture_decor,6,873.79,9.1,3.67
2018-06-01,MS,garden_tools,1,694.04,13.0,1.0
2018-06-01,MS,health_beauty,2,1265.08,14.5,5.0
2018-06-01,MS,housewares,2,193.63,9.0,4.5
2018-06-01,MS,market_place,1,108.11,18.0,4.0
2018-06-01,MS,musical_instruments,1,272.79,30.0,4.0
2018-06-01,MS,office_furniture,1,455.52,17.0,5.0
2018-06-01,MS,perfumery,3,562.97,11.3,4.75
2018-06-01,MS,pet_shop,2,383.31,13.0,4.5
2018-06-01,MS,sports_leisure,5,447.29,12.8,4.6
2018-06-01,MS,stationery,1,28.13,15.0,5.0
2018-06-01,MS,telephony,4,264.25,11.6,4.8
2018-06-01,MS,toys,1,92.41,9.0,5.0
2018-06-01,MS,watches_gifts,2,275.54,12.5,3.5
2018-06-01,MT,agro_industry_and_commerce,1,191.13,12.0,5.0
2018-06-01,MT,audio,1,36.96,9.0,5.0
2018-06-01,MT,auto,5,448.66,11.5,4.33
2018-06-01,MT,baby,3,1045.82,10.7,5.0
2018-06-01,MT,bed_bath_table,1,58.39,14.0,
2018-06-01,MT,books_technical,1,135.59,12.0,4.0
2018-06-01,MT,computers_accessories,1,162.68,16.0,3.0
2018-06-01,MT,consoles_games,1,61.1,15.0,2.0
2018-06-01,MT,cool_stuff,2,491.54,27.0,4.5
2018-06-01,MT,furniture_decor,3,929.42,14.3,3.0
2018-06-01,MT,garden_tools,1,77.32,14.0,5.0
2018-06-01,MT,health_beauty,8,1219.49,16.9,4.38
2018-06-01,MT,home_construction,1,143.84,16.0,5.0
2018-06-01,MT,housewares,5,430.2,13.4,3.8
2018-06-01,MT,kitchen_dining_laundry_garden_furniture,1,158.42,21.0,1.0
2018-06-01,MT,office_furniture,1,508.16,20.0,1.0
2018-06-01,MT,perfumery,1,187.15,14.0,5.0
2018-06-01,MT,pet_shop,2,534.54,38.0,3.5
2018-06-01,MT,signaling_and_security,1,3242.84,14.0,3.0
2018-06-01,MT,sports_leisure,6,573.32,12.5,5.0
2018-06-01,MT,telephony,5,273.74,10.6,3.6
2018-06-01,MT,toys,3,902.24,12.4,4.8
2018-06-01,MT,watches_gifts,4,1196.0,10.8,4.75
2018-06-01,PA,auto,2,351.62,12.5,5.0
2018-06-01,PA,baby,2,615.96,18.3,5.0
2018-06-01,PA,bed_bath_table,1,207.68,21.0,5.0
2018-06-01,PA,books_technical,1,136.19,19.0,4.0
2018-06-01,PA,computers_accessories,4,281.41,18.0,4.0
2018-06-01,PA,construction_tools_construction,2,556.02,19.5,4.5
2018-06-01,PA,cool_stuff,1,325.37,15.0,3.0
2018-06-01,PA,electronics,3,227.06,14.0,4.0
2018-06-01,PA,fashion_bags_accessories,1,342.65,18.0,5.0
2018-06-01,PA,furniture_decor,2,554.67,14.3,5.0
2018-06-01,PA,garden_tools,4,940.63,19.8,4.25
2018-06-01,PA,health_beauty,9,2532.62,18.8,4.33
2018-06-01,PA,home_appliances,1,137.36,18.0,5.0
2018-06-01,PA,housewares,3,805.42,20.0,4.25
2018-06-01,PA,musical_instruments,1,473.2,25.0,4.0
2018-06-01,PA,office_furniture,3,951.59,22.5,2.5
2018-06-01,PA,perfumery,1,221.08,9.0,5.0
2018-06-01,PA,sports_leisure,4,492.81,19.3,5.0
2018-06-01,PA,stationery,1,40.24,16.0,5.0
2018-06-01,PA,telephony,3,519.88,12.0,4.33
2018-06-01,PA,watches_gifts,6,1237.09,15.5,4.83
2018-06-01,PB,auto,1,119.7,19.0,4.0
2018-06-01,PB,computers,1,4681.78,14.0,5.0
2018-06-01,PB,computers_accessories,6,540.95,13.2,4.5
2018-06-01,PB,construction_tools_construction,1,280.84,12.0,1.0
2018-06-01,PB,health_beauty,5,1202.39,13.0,4.4
2018-06-01,PB,home_construction,1,279.56,20.0,4.0
2018-06-01,PB,housewares,1,36.45,12.0,5.0
2018-06-01,PB,luggage_accessories,1,267.74,13.0,5.0
2018-06-01,PB,office_furniture,1,196.43,39.0,1.0
2018-06-01,PB,sports_leisure,1,207.25,15.0,5.0
2018-06-01,PB,telephony,2,2076.57,17.0,4.0
2018-06-01,PB,toys,1,1635.54,23.0,5.0
2018-06-01,PB,watches_gifts,6,2695.93,16.8,3.67
2018-06-01,PE,auto,2,291.35,8.0,5.0
2018-06-01,PE,baby,5,719.47,12.0,3.8
2018-06-01,PE,bed_bath_table,5,922.06,12.3,4.33
2018-06-01,PE,christmas_supplies,1,54.16,13.0,4.0
2018-06-01,PE,computers_accessories,6,899.26,8.7,4.33
2018-06-01,PE,construction_tools_lights,1,213.46,8.0,5.0
2018-06-01,PE,construction_tools_safety,1,272.99,13.0,5.0
2018-06-01,PE,cool_stuff,2,515.12,14.0,5.0
2018-06-01,PE,electronics,3,123.99,9.0,5.0
2018-06-01,PE,fashion_bags_accessories,2,119.84,14.0,4.0
2018-06-01,PE,garden_tools,1,579.93,10.0,3.0
2018-06-01,PE,health_beauty,20,4895.21,13.5,4.62
2018-06-01,PE,home_appliances,2,172.77,14.0,5.0
2018-06-01,PE,home_appliances_2,1,859.71,10.0,5.0
2018-06-01,PE,housewares,4,349.4,9.8,4.5
2018-06-01,PE,musical_instruments,2,1095.5,13.5,4.0
2018-06-01,PE,perfumery,1,123.41,18.0,5.0
2018-06-01,PE,pet_shop,1,168.33,17.0,5.0
2018-06-01,PE,sports_leisure,10,1287.34,13.7,4.8
2018-06-01,PE,stationery,2,135.89,11.5,5.0
2018-06-01,PE,telephony,5,771.64,8.9,4.57
2018-06-01,PE,toys,3,433.66,8.8,4.5
2018-06-01,PE,watches_gifts,11,2816.89,15.4,4.27
2018-06-01,PI,auto,1,214.05,22.0,4.0
2018-06-01,PI,bed_bath_table,2,215.4,20.0,2.0
2018-06-01,PI,computers_accessories,4,1125.74,21.3,4.25
2018-06-01,PI,cool_stuff,1,245.45,20.0,4.0
2018-06-01,PI,dvds_blu_ray,1,75.85,14.0,5.0
2018-06-01,PI,electronics,1,174.39,46.0,1.0
2018-06-01,PI,fixed_telephony,1,178.23,31.0,4.0
2018-06-01,PI,health_beauty,5,716.99,27.0,3.2
2018-06-01,PI,home_appliances,1,151.42,26.0,3.0
2018-06-01,PI,office_furniture,1,177.93,25.0,5.0
2018-06-01,PI,perfumery,2,693.86,15.5,3.0
2018-06-01,PI,pet_shop,1,178.47,24.0,5.0
2018-06-01,PI,telephony,3,205.31,28.0,3.67
2018-06-01,PI,toys,2,518.05,11.5,4.5
2018-06-01,PI,watches_gifts,4,1128.82,18.5,3.5
2018-06-01,PR,(unknown),1,255.07,8.0,4.0
2018-06-01,PR,agro_industry_and_commerce,1,53.35,16.0,5.0
2018-06-01,PR,air_conditioning,1,1638.72,3.0,5.0
2018-06-01,PR,art,2,176.92,9.0,5.0
2018-06-01,PR,auto,17,1740.7,10.5,4.48
2018-06-01,PR,baby,12,1573.36,9.3,3.64
2018-06-01,PR,bed_bath_table,24,2777.33,8.4,3.88
2018-06-01,PR,books_general_interest,1,55.22,14.0,4.0
2018-06-01,PR,books_technical,2,158.63,5.5,5.0
2018-06-01,PR,computers_accessories,16,2050.14,8.2,4.0
2018-06-01,PR,consoles_games,2,406.44,9.0,3.5
2018-06-01,PR,construction_tools_construction,8,1765.58,9.0,4.38
2018-06-01,PR,construction_tools_lights,2,506.68,9.5,5.0
2018-06-01,PR,construction_tools_safety,2,466.77,9.5,5.0
2018-06-01,PR,cool_stuff,7,1064.7,7.3,4.29
2018-06-01,PR,costruction_tools_garden,2,217.91,9.5,5.0
2018-06-01,PR,diapers_and_hygiene,1,79.61,9.0,4.0
2018-06-01,PR,drinks,2,340.49,9.3,2.33
2018-06-01,PR,electronics,11,625.84,8.6,4.45
2018-06-01,PR,fashion_bags_accessories,5,613.8,9.4,3.43
2018-06-01,PR,fashion_male_clothing,1,83.33,10.0,4.0
2018-06-01,PR,fixed_telephony,1,161.95,24.0,3.0
2018-06-01,PR,food,1,46.2,7.0,4.0
2018-06-01,PR,furniture_decor,27,4286.3,8.6,4.14
2018-06-01,PR,furniture_living_room,1,112.28,7.0,5.0
2018-06-01,PR,garden_tools,8,1094.45,10.6,4.75
2018-06-01,PR,health_beauty,27,5268.15,8.5,4.4
2018-06-01,PR,home_appliances,1,107.69,6.0,4.0
2018-06-01,PR,home_appliances_2,3,630.01,12.3,4.33
2018-06-01,PR,home_construction,5,629.2,11.6,3.4
2018-06-01,PR,housewares,27,3988.55,8.8,3.45
2018-06-01,PR,kitchen_dining_laundry_garden_furniture,1,75.1,8.0,1.0
2018-06-01,PR,luggage_accessories,2,356.61,9.0,5.0
2018-06-01,PR,musical_instruments,3,925.19,8.3,4.67
2018-06-01,PR,office_furniture,3,592.68,19.0,4.67
2018-06-01,PR,perfumery,6,863.21,7.1,4.38
2018-06-01,PR,pet_shop,5,512.58,8.8,4.33
2018-06-01,PR,small_appliances,4,1319.66,8.5,5.0
2018-06-01,PR,sports_leisure,21,2891.69,7.3,4.42
2018-06-01,PR,stationery,8,895.41,7.8,3.44
2018-06-01,PR,telephony,6,2637.93,7.3,4.43
2018-06-01,PR,toys,15,2341.01,8.3,4.21
2018-06-01,PR,watches_gifts,16,3861.62,7.9,4.63
2018-06-01,RJ,air_conditioning,2,121.58,8.0,5.0
2018-06-01,RJ,art,4,521.39,9.5,4.5
2018-06-01,RJ,audio,3,168.57,6.5,4.5
2018-06-01,RJ,auto,32,6470.53,10.3,4.27
2018-06-01,RJ,baby,25,4277.22,11.5,4.08
2018-06-01,RJ,bed_bath_table,79,9441.74,11.2,3.67
2018-06-01,RJ,books_general_interest,2,116.9,13.7,5.0
2018-06-01,RJ,books_imported,2,156.0,13.0,5.0
2018-06-01,RJ,books_technical,1,100.33,10.0,5.0
2018-06-01,RJ,christmas_supplies,1,100.02,3.0,5.0
2018-06-01,RJ,computers_accessories,40,6971.3,9.4,4.22
2018-06-01,RJ,consoles_games,3,217.61,9.0,5.0
2018-06-01,RJ,construction_tools_construction,13,2455.84,11.7,3.31
2018-06-01,RJ,construction_tools_lights,1,213.98,11.0,4.0
2018-06-01,RJ,construction_tools_safety,3,580.87,20.3,3.67
2018-06-01,RJ,cool_stuff,16,3047.62,11.0,4.35
2018-06-01,RJ,diapers_and_hygiene,1,79.61,3.0,5.0
2018-06-01,RJ,drinks,7,691.03,7.9,4.71
2018-06-01,RJ,electronics,28,1522.51,9.4,3.77
2018-06-01,RJ,fashion_bags_accessories,7,760.6,8.6,4.88
2018-06-01,RJ,fashion_shoes,2,438.6,9.0,5.0
2018-06-01,RJ,fixed_telephony,1,164.15,11.0,5.0
2018-06-01,RJ,flowers,1,140.7,7.0,5.0
2018-06-01,RJ,food,3,394.98,8.7,3.67
2018-06-01,RJ,food_drink,4,198.26,15.5,3.25
2018-06-01,RJ,furniture_bedroom,1,186.18,12.0,5.0
2018-06-01,RJ,furniture_decor,37,6262.65,12.0,3.95
2018-06-01,RJ,furniture_living_room,8,987.9,5.7,4.56
2018-06-01,RJ,garden_tools,18,2796.14,9.3,3.58
2018-06-01,RJ,health_beauty,80,11559.14,8.3,4.48
2018-06-01,RJ,home_appliances,2,264.77,9.5,5.0
2018-06-01,RJ,home_appliances_2,3,2849.47,5.0,5.0
2018-06-01,RJ,home_confort,2,231.59,12.5,4.0
2018-06-01,RJ,home_construction,6,1157.85,13.0,4.83
2018-06-01,RJ,housewares,53,7610.79,11.2,3.75
2018-06-01,RJ,industry_commerce_and_business,2,364.07,5.7,5.0
2018-06-01,RJ,kitchen_dining_laundry_garden_furniture,5,958.91,12.6,3.57
2018-06-01,RJ,luggage_accessories,2,200.34,16.5,4.0
2018-06-01,RJ,musical_instruments,2,283.09,14.5,5.0
2018-06-01,RJ,office_furniture,10,2246.31,22.0,3.38
2018-06-01,RJ,perfumery,18,4215.0,11.3,4.63
2018-06-01,RJ,pet_shop,15,2631.34,8.5,4.44
2018-06-01,RJ,signaling_and_security,3,367.58,7.7,4.67
2018-06-01,RJ,small_appliances,7,1357.32,9.9,4.14
2018-06-01,RJ,small_appliances_home_oven_and_coffee,1,813.33,15.0,5.0
2018-06-01,RJ,sports_leisure,38,6712.52,9.8,4.51
2018-06-01,RJ,stationery,15,2790.6,13.1,4.71
2018-06-01,RJ,telephony,19,3049.08,7.3,4.84
2018-06-01,RJ,toys,15,1965.07,7.8,4.4
2018-06-01,RJ,watches_gifts,74,18029.82,10.6,3.96
2018-06-01,RN,(unknown),1,155.03,10.0,5.0
2018-06-01,RN,auto,1,145.35,14.0,2.0
2018-06-01,RN,bed_bath_table,2,279.72,15.5,5.0
2018-06-01,RN,computers_accessories,1,170.14,4.0,5.0
2018-06-01,RN,construction_tools_construction,1,106.11,15.0,4.0
2018-06-01,RN,construction_tools_safety,1,190.59,13.0,5.0
2018-06-01,RN,electronics,1,79.31,17.0,5.0
2018-06-01,RN,fashion_bags_accessories,2,232.03,17.0,5.0
2018-06-01,RN,food_drink,1,59.16,9.0,5.0
2018-06-01,RN,furniture_decor,3,587.99,15.0,4.67
2018-06-01,RN,health_beauty,7,2614.59,10.6,4.43
2018-06-01,RN,housewares,3,359.14,10.0,3.33
2018-06-01,RN,office_furniture,1,591.36,9.0,5.0
2018-06-01,RN,perfumery,3,511.32,23.3,2.33
2018-06-01,RN,pet_shop,1,201.12,14.0,5.0
2018-06-01,RN,sports_leisure,1,124.24,9.0,2.0
2018-06-01,RN,stationery,1,251.51,10.0,5.0
2018-06-01,RN,telephony,2,1238.33,18.0,5.0
2018-06-01,RN,watches_gifts,3,498.96,15.0,4.67
2018-06-01,RO,(unknown),1,300.73,12.0,4.0
2018-06-01,RO,baby,1,80.84,12.0,4.0
2018-06-01,RO,computers_accessories,2,197.96,16.5,4.0
2018-06-01,RO,cool_stuff,2,446.08,9.3,2.67
2018-06-01,RO,fashion_bags_accessories,1,347.79,20.0,4.0
2018-06-01,RO,furniture_decor,1,170.86,12.0,5.0
2018-06-01,RO,health_beauty,1,585.95,21.0,4.0
2018-06-01,RO,luggage_accessories,1,231.37,13.0,5.0
2018-06-01,RO,stationery,1,57.39,29.0,3.0
2018-06-01,RR,furniture_decor,1,499.52,11.0,5.0
2018-06-01,RR,home_appliances,1,186.13,23.0,5.0
2018-06-01,RR,perfumery,1,272.99,25.0,5.0
2018-06-01,RR,sports_leisure,2,683.77,14.3,1.67
2018-06-01,RS,agro_industry_and_commerce,1,517.7,13.0,5.0
2018-06-01,RS,art,2,236.6,17.0,4.0
2018-06-01,RS,audio,1,608.2,11.0,5.0
2018-06-01,RS,auto,16,4188.87,14.8,4.12
2018-06-01,RS,baby,16,2559.94,10.3,4.81
2018-06-01,RS,bed_bath_table,39,7329.39,11.5,4.49
2018-06-01,RS,books_general_interest,1,79.44,10.0,5.0
2018-06-01,RS,books_imported,1,79.5,10.0,5.0
2018-06-01,RS,books_technical,1,35.68,10.0,5.0
2018-06-01,RS,cine_photo,2,125.95,11.8,5.0
2018-06-01,RS,computers_accessories,24,3361.98,11.9,4.11
2018-06-01,RS,construction_tools_construction,6,894.4,12.0,4.43
2018-06-01,RS,construction_tools_safety,1,50.13,15.0,3.0
2018-06-01,RS,cool_stuff,4,764.27,7.3,4.25
2018-06-01,RS,electronics,9,708.17,13.3,4.67
2018-06-01,RS,fashion_bags_accessories,2,266.75,12.0,3.5
2018-06-01,RS,fashion_male_clothing,1,59.47,6.0,5.0
2018-06-01,RS,food_drink,1,105.66,7.0,2.0
2018-06-01,RS,furniture_decor,25,4992.19,10.6,3.55
2018-06-01,RS,furniture_living_room,2,576.6,26.0,5.0
2018-06-01,RS,garden_tools,11,1749.85,12.2,4.08
2018-06-01,RS,health_beauty,31,4290.13,12.2,4.42
2018-06-01,RS,home_appliances,5,984.36,11.8,5.0
2018-06-01,RS,home_construction,3,507.2,13.7,5.0
2018-06-01,RS,housewares,24,3800.31,15.3,3.83
2018-06-01,RS,industry_commerce_and_business,1,120.03,14.0,4.0
2018-06-01,RS,kitchen_dining_laundry_garden_furniture,1,311.34,2.0,5.0
2018-06-01,RS,musical_instruments,1,86.68,9.0,5.0
2018-06-01,RS,office_furniture,1,176.15,15.0,4.0
2018-06-01,RS,perfumery,7,1702.42,10.4,4.71
2018-06-01,RS,pet_shop,6,652.8,10.6,4.25
2018-06-01,RS,signaling_and_security,2,691.04,9.7,3.67
2018-06-01,RS,small_appliances,5,2364.65,9.8,4.83
2018-06-01,RS,sports_leisure,14,1905.84,10.9,4.56
2018-06-01,RS,stationery,7,904.83,11.5,4.75
2018-06-01,RS,telephony,13,1530.59,11.0,4.62
2018-06-01,RS,toys,8,873.37,9.4,4.89
2018-06-01,RS,watches_gifts,12,2888.2,11.7,4.36
2018-06-01,SC,(unknown),1,585.39,8.0,4.0
2018-06-01,SC,audio,1,73.38,10.0,5.0
2018-06-01,SC,auto,11,2473.23,9.6,4.14
2018-06-01,SC,baby,8,907.37,9.4,4.25
2018-06-01,SC,bed_bath_table,18,3173.08,8.2,4.77
2018-06-01,SC,books_general_interest,1,68.35,7.0,5.0
2018-06-01,SC,books_imported,1,40.18,12.0,5.0
2018-06-01,SC,books_technical,2,80.65,16.0,4.5
2018-06-01,SC,computers_accessories,15,1711.95,10.3,3.95
2018-06-01,SC,consoles_games,2,237.38,8.0,5.0
2018-06-01,SC,construction_tools_construction,2,2327.61,6.3,5.0
2018-06-01,SC,construction_tools_lights,1,193.76,9.0,5.0
2018-06-01,SC,construction_tools_safety,2,555.97,4.5,3.5
2018-06-01,SC,cool_stuff,4,796.71,9.8,4.75
2018-06-01,SC,electronics,5,254.17,9.4,3.8
2018-06-01,SC,fashion_bags_accessories,2,430.27,13.7,5.0
2018-06-01,SC,food,1,46.2,6.0,1.0
2018-06-01,SC,food_drink,1,23.72,4.0,5.0
2018-06-01,SC,furniture_bedroom,2,696.26,15.0,2.5
2018-06-01,SC,furniture_decor,14,1477.17,10.1,4.63
2018-06-01,SC,furniture_living_room,2,384.53,11.0,4.0
2018-06-01,SC,garden_tools,5,637.76,11.8,4.2
2018-06-01,SC,health_beauty,20,3584.05,11.9,4.23
2018-06-01,SC,home_appliances,3,365.47,10.3,3.33
2018-06-01,SC,home_appliances_2,1,223.61,6.0,5.0
2018-06-01,SC,home_confort,1,179.48,8.0,5.0
2018-06-01,SC,home_construction,3,423.77,17.0,4.33
2018-06-01,SC,housewares,15,5528.83,9.7,2.55
2018-06-01,SC,industry_commerce_and_business,3,583.7,7.2,4.2
2018-06-01,SC,luggage_accessories,2,976.42,9.5,5.0
2018-06-01,SC,musical_instruments,1,168.14,11.0,4.0
2018-06-01,SC,perfumery,9,1914.1,8.9,4.27
2018-06-01,SC,pet_shop,9,1007.59,10.6,4.11
2018-06-01,SC,signaling_and_security,1,76.28,5.0,5.0
2018-06-01,SC,sports_leisure,8,1383.01,8.3,4.8
2018-06-01,SC,stationery,3,444.75,10.3,5.0
2018-06-01,SC,telephony,13,2289.27,9.2,3.5
2018-06-01,SC,toys,2,115.84,11.0,4.5
2018-06-01,SC,watches_gifts,12,2615.87,9.8,4.71
2018-06-01,SE,auto,2,318.44,15.0,3.5
2018-06-01,SE,bed_bath_table,1,62.98,11.0,5.0
2018-06-01,SE,books_imported,1,84.66,13.0,5.0
2018-06-01,SE,computers_accessories,3,340.66,9.7,5.0
2018-06-01,SE,construction_tools_lights,1,310.11,24.0,4.0
2018-06-01,SE,cool_stuff,1,284.52,17.0,5.0
2018-06-01,SE,electronics,1,623.7,12.0,5.0
2018-06-01,SE,fashion_bags_accessories,3,265.63,16.7,4.0
2018-06-01,SE,furniture_decor,1,68.95,18.0,4.0
2018-06-01,SE,health_beauty,5,884.44,19.0,5.0
2018-06-01,SE,home_confort,1,294.8,15.0,2.0
2018-06-01,SE,sports_leisure,2,594.19,11.0,5.0
2018-06-01,SE,watches_gifts,3,280.43,10.0,4.0
2018-06-01,SP,(unknown),15,1133.3,5.5,4.27
2018-06-01,SP,agro_industry_and_commerce,5,2327.5,7.2,4.2
2018-06-01,SP,air_conditioning,5,2279.49,7.9,1.91
2018-06-01,SP,art,16,1642.76,5.6,4.0
2018-06-01,SP,audio,5,264.14,6.0,4.2
2018-06-01,SP,auto,110,16300.07,5.5,4.2
2018-06-01,SP,baby,83,15515.74,5.6,4.42
2018-06-01,SP,bed_bath_table,350,44895.65,6.8,3.99
2018-06-01,SP,books_general_interest,15,2678.92,5.8,4.7
2018-06-01,SP,books_imported,3,169.54,5.0,5.0
2018-06-01,SP,books_technical,12,864.27,5.2,4.75
2018-06-01,SP,christmas_supplies,2,89.9,6.0,5.0
2018-06-01,SP,cine_photo,5,313.05,3.0,3.67
2018-06-01,SP,computers,2,2644.99,5.5,5.0
2018-06-01,SP,computers_accessories,148,20400.03,7.6,4.11
2018-06-01,SP,consoles_games,18,4834.78,6.3,4.37
2018-06-01,SP,construction_tools_construction,50,10747.39,6.5,4.33
2018-06-01,SP,construction_tools_lights,15,1600.15,4.9,4.05
2018-06-01,SP,construction_tools_safety,4,640.04,5.5,4.0
2018-06-01,SP,cool_stuff,34,6482.11,8.7,4.31
2018-06-01,SP,costruction_tools_garden,7,407.21,7.4,4.29
2018-06-01,SP,costruction_tools_tools,1,101.0,2.0,5.0
2018-06-01,SP,diapers_and_hygiene,4,187.79,9.0,4.75
2018-06-01,SP,drinks,20,970.85,5.0,4.0
2018-06-01,SP,dvds_blu_ray,4,429.18,8.0,4.6
2018-06-01,SP,electronics,67,4909.51,5.2,4.55
2018-06-01,SP,fashion_bags_accessories,36,3501.12,5.7,4.7
2018-06-01,SP,fashion_childrens_clothes,1,97.48,2.0,5.0
2018-06-01,SP,fashion_male_clothing,4,411.63,8.0,5.0
2018-06-01,SP,fashion_shoes,3,437.38,7.7,4.67
2018-06-01,SP,fashion_underwear_beach,1,62.69,10.0,4.0
2018-06-01,SP,fixed_telephony,8,1477.86,5.5,4.2
2018-06-01,SP,food,16,1040.84,4.9,4.13
2018-06-01,SP,food_drink,2,126.01,10.0,4.0
2018-06-01,SP,furniture_bedroom,4,913.61,11.0,4.0
2018-06-01,SP,furniture_decor,134,20319.02,7.2,4.23
2018-06-01,SP,furniture_living_room,10,1873.48,5.7,4.09
2018-06-01,SP,garden_tools,61,7399.06,6.0,4.48
2018-06-01,SP,health_beauty,366,47308.26,5.9,4.41
2018-06-01,SP,home_appliances,29,4191.24,7.6,4.71
2018-06-01,SP,home_appliances_2,6,2901.84,8.0,4.43
2018-06-01,SP,home_comfort_2,1,51.38,8.0,1.0
2018-06-01,SP,home_confort,11,1892.81,6.6,4.45
2018-06-01,SP,home_construction,24,4414.56,10.7,4.28
2018-06-01,SP,housewares,214,27348.0,5.7,4.22
2018-06-01,SP,industry_commerce_and_business,10,1681.73,5.7,4.17
2018-06-01,SP,kitchen_dining_laundry_garden_furniture,11,2380.29,10.6,2.88
2018-06-01,SP,luggage_accessories,19,2745.65,5.9,4.53
2018-06-01,SP,market_place,5,468.54,10.0,3.6
2018-06-01,SP,music,1,92.17,10.0,4.0
2018-06-01,SP,musical_instruments,23,8076.54,5.2,4.38
2018-06-01,SP,office_furniture,26,7106.02,14.2,3.92
2018-06-01,SP,party_supplies,2,112.38,5.0,5.0
2018-06-01,SP,perfumery,72,11604.36,6.3,4.23
2018-06-01,SP,pet_shop,76,10768.91,6.7,4.38
2018-06-01,SP,signaling_and_security,8,2043.94,5.1,3.9
2018-06-01,SP,small_appliances,18,5471.4,5.8,3.9
2018-06-01,SP,small_appliances_home_oven_and_coffee,1,813.33,11.0,5.0
2018-06-01,SP,sports_leisure,165,21350.49,6.2,4.31
2018-06-01,SP,stationery,80,7420.88,5.9,4.31
2018-06-01,SP,telephony,72,4181.33,5.5,4.21
2018-06-01,SP,toys,80,8837.18,6.2,4.43
2018-06-01,SP,watches_gifts,167,29229.42,6.6,4.19
2018-06-01,TO,auto,1,277.3,20.0,4.0
2018-06-01,TO,baby,1,87.51,21.0,1.0
2018-06-01,TO,construction_tools_lights,1,65.23,9.0,5.0
2018-06-01,TO,fashion_bags_accessories,1,172.58,20.0,5.0
2018-06-01,TO,furniture_decor,1,72.4,17.0,4.0
2018-06-01,TO,health_beauty,1,356.1,12.0,5.0
2018-06-01,TO,home_appliances_2,1,529.55,14.0,5.0
2018-06-01,TO,housewares,1,82.48,8.0,4.0
2018-06-01,TO,perfumery,3,1017.22,12.5,3.5
2018-06-01,TO,pet_shop,1,62.04,16.0,4.0
2018-06-01,TO,sports_leisure,3,903.66,12.7,4.0
2018-06-01,TO,telephony,1,404.22,14.0,3.0
2018-06-01,TO,watches_gifts,2,956.74,12.5,5.0
2018-07-01,AC,computers_accessories,1,318.3,11.0,3.0
2018-07-01,AC,furniture_decor,1,646.44,14.0,5.0
2018-07-01,AC,health_beauty,1,591.88,17.0,5.0
2018-07-01,AC,sports_leisure,1,213.33,14.0,5.0
