borrower_id,age,revolving_utilization,late_30_59_days,late_60_89_days,late_90_plus_days,debt_ratio,monthly_income,open_credit_lines,real_estate_loans,dependents,income_missing,predicted_risk,risk_band,serious_delinquency,actual_outcome
138222,82,0.044,0,0,0,10.0,5400.0,11,0,0.0,1,0.011,0-2%,0,Repaid
145335,35,0.337,1,0,0,0.515,4150.0,8,1,1.0,0,0.0703,5-8%,0,Repaid
57701,37,1.0,0,0,0,10.0,5400.0,8,1,2.0,1,0.1298,12-15%,0,Repaid
141825,74,0.119,0,0,0,0.024,4166.0,3,0,0.0,0,0.0129,0-2%,0,Repaid
99198,53,0.644,0,0,0,10.0,5400.0,7,1,0.0,1,0.0497,2-5%,1,Defaulted
125506,34,0.41,0,0,0,10.0,5400.0,3,0,0.0,1,0.0366,2-5%,0,Repaid
81895,65,0.092,0,0,0,10.0,5400.0,18,2,0.0,1,0.0228,2-5%,0,Repaid
64436,39,0.079,0,0,0,0.872,3085.0,6,2,0.0,0,0.0281,2-5%,0,Repaid
32399,52,0.263,0,0,0,10.0,5400.0,7,1,0.0,1,0.0257,2-5%,0,Repaid
53280,64,0.085,0,0,0,10.0,5400.0,3,2,0.0,1,0.0149,0-2%,0,Repaid
34397,24,0.0,0,0,0,0.301,2000.0,2,1,0.0,0,0.0262,2-5%,0,Repaid
113913,50,0.058,0,0,0,0.522,6637.0,12,3,1.0,0,0.0278,2-5%,0,Repaid
127397,50,0.694,1,0,0,0.394,8940.0,16,2,0.0,0,0.1151,10-12%,0,Repaid
4229,75,0.014,0,0,0,0.006,10550.0,7,0,0.0,0,0.0099,0-2%,0,Repaid
77668,80,0.006,0,0,0,0.002,5358.0,7,0,0.0,0,0.0104,0-2%,0,Repaid
2247,25,0.0,0,0,0,0.0,5400.0,1,0,0.0,1,0.0184,0-2%,0,Repaid
65808,27,0.88,0,0,2,10.0,5400.0,4,0,0.0,1,0.2714,20-30%,1,Defaulted
52430,51,0.0,0,0,0,0.268,14700.0,10,2,3.0,0,0.019,0-2%,0,Repaid
34920,47,0.002,0,0,0,10.0,5400.0,5,1,3.0,1,0.0191,0-2%,0,Repaid
106562,80,0.448,0,0,0,0.167,6025.0,6,1,0.0,0,0.0238,2-5%,0,Repaid
101321,55,0.066,0,0,0,0.047,4200.0,14,0,1.0,0,0.023,2-5%,0,Repaid
111782,45,0.75,0,0,0,0.679,3084.0,6,0,0.0,0,0.0706,5-8%,0,Repaid
68119,86,0.0,0,0,0,0.123,3541.0,8,1,0.0,0,0.0109,0-2%,0,Repaid
146519,36,0.011,0,0,0,10.0,5400.0,5,0,0.0,1,0.0184,0-2%,0,Repaid
5247,83,0.815,0,0,0,0.178,3014.0,3,0,0.0,0,0.0402,2-5%,0,Repaid
53369,68,0.57,0,0,0,0.364,7218.0,19,1,1.0,0,0.0527,5-8%,1,Defaulted
54555,50,0.011,0,0,0,0.057,7916.0,7,1,0.0,0,0.0172,0-2%,0,Repaid
109663,40,0.026,0,0,0,0.146,6883.0,7,1,0.0,0,0.0214,2-5%,0,Repaid
145271,56,0.096,0,0,0,0.213,6250.0,12,2,0.0,0,0.024,2-5%,0,Repaid
64897,53,0.005,0,0,0,0.121,5000.0,15,0,1.0,0,0.0215,2-5%,0,Repaid
50499,57,0.078,0,0,0,0.505,10432.0,12,2,0.0,0,0.0204,2-5%,0,Repaid
139031,37,1.0,0,1,3,0.335,2000.0,3,0,2.0,0,0.5917,50%+,1,Defaulted
1998,43,0.442,0,1,0,0.063,5133.0,4,0,1.0,0,0.0587,5-8%,0,Repaid
45370,70,2.0,0,0,0,10.0,5400.0,7,0,0.0,1,0.3047,30-50%,0,Repaid
22309,63,0.007,0,0,0,0.142,12750.0,3,1,0.0,0,0.0108,0-2%,0,Repaid
113352,62,0.042,0,0,0,0.051,2083.0,14,0,0.0,0,0.0199,0-2%,0,Repaid
2927,60,0.008,0,0,0,0.169,11933.0,17,1,0.0,0,0.0174,0-2%,0,Repaid
110841,34,0.234,1,0,0,10.0,5400.0,2,0,1.0,1,0.0413,2-5%,0,Repaid
78239,62,0.299,0,0,0,0.413,12500.0,11,2,0.0,0,0.0256,2-5%,0,Repaid
149300,69,0.013,0,0,0,10.0,5400.0,11,2,3.0,1,0.0176,0-2%,0,Repaid
51290,59,0.105,0,0,0,0.463,11974.0,14,2,2.0,0,0.0232,2-5%,0,Repaid
101932,48,0.058,0,0,0,10.0,5400.0,19,2,0.0,1,0.0291,2-5%,0,Repaid
36218,47,0.505,0,0,0,0.605,10000.0,13,2,0.0,0,0.053,5-8%,0,Repaid
115783,46,0.005,0,0,0,0.323,6500.0,10,1,2.0,0,0.0228,2-5%,0,Repaid
105285,38,0.496,0,0,0,0.122,8333.0,7,0,0.0,0,0.0452,2-5%,0,Repaid
146769,68,0.056,0,0,0,0.113,22333.0,10,2,0.0,0,0.0111,0-2%,0,Repaid
82130,59,0.797,0,0,0,0.021,9000.0,4,0,0.0,0,0.0497,2-5%,0,Repaid
58134,53,0.0,0,0,0,0.161,7000.0,15,1,1.0,0,0.0219,2-5%,0,Repaid
72116,49,0.647,4,0,0,0.975,4699.0,18,1,2.0,0,0.3475,30-50%,0,Repaid
131905,45,0.591,0,0,0,0.45,9832.0,8,1,1.0,0,0.0538,5-8%,0,Repaid
24321,48,0.197,0,0,0,0.011,4575.0,2,0,1.0,0,0.0229,2-5%,0,Repaid
70118,55,1.0,0,0,0,10.0,5400.0,9,1,2.0,1,0.1025,10-12%,0,Repaid
35892,35,0.315,0,0,0,10.0,5400.0,9,2,1.0,1,0.0446,2-5%,0,Repaid
83022,63,0.8,3,0,0,0.733,6666.0,10,2,0.0,0,0.2113,20-30%,0,Repaid
9010,48,0.559,2,1,1,0.384,6500.0,18,1,1.0,0,0.3335,30-50%,0,Repaid
130294,50,2.0,1,0,0,0.707,3833.0,13,1,2.0,0,0.6068,50%+,0,Repaid
129567,52,0.143,1,0,0,0.523,4245.0,7,1,4.0,0,0.0432,2-5%,0,Repaid
47713,43,1.0,0,0,0,0.193,3416.0,3,0,2.0,0,0.1107,10-12%,0,Repaid
17886,26,0.495,0,0,0,0.408,3200.0,5,0,1.0,0,0.0621,5-8%,0,Repaid
68453,60,0.021,0,0,0,0.715,1341.0,6,1,0.0,0,0.0174,0-2%,0,Repaid
104577,62,0.502,0,0,0,0.234,11424.0,9,1,1.0,0,0.0346,2-5%,0,Repaid
101278,70,0.06,0,0,0,10.0,5400.0,16,2,1.0,1,0.0197,0-2%,0,Repaid
27420,66,1.0,3,0,0,0.175,4040.0,6,0,1.0,0,0.2383,20-30%,0,Repaid
34544,28,1.193,4,2,2,0.133,1140.0,8,0,0.0,0,0.9182,50%+,1,Defaulted
83550,78,0.031,0,0,0,0.006,6050.0,7,0,0.0,0,0.011,0-2%,0,Repaid
77300,77,0.337,0,0,0,10.0,5400.0,10,2,0.0,1,0.0232,2-5%,0,Repaid
84139,56,0.028,0,0,0,0.204,7259.0,6,1,1.0,0,0.0168,0-2%,0,Repaid
112865,33,0.152,0,0,0,0.252,7750.0,9,2,1.0,0,0.0354,2-5%,0,Repaid
69753,52,0.714,1,0,0,4.571,2000.0,12,1,3.0,0,0.1331,12-15%,0,Repaid
78690,49,0.0,0,0,0,10.0,5400.0,15,1,0.0,1,0.0212,2-5%,0,Repaid
87719,64,0.529,0,0,0,10.0,5400.0,21,1,1.0,1,0.0531,5-8%,0,Repaid
123966,60,0.003,0,0,0,0.001,11000.0,12,0,1.0,0,0.0148,0-2%,0,Repaid
55961,31,0.009,0,0,0,3.0,5400.0,2,0,0.0,1,0.0177,0-2%,0,Repaid
125584,68,0.008,1,0,0,0.001,8333.0,7,0,0.0,0,0.0177,0-2%,0,Repaid
12189,42,0.048,0,0,0,0.006,5000.0,5,0,0.0,0,0.0197,0-2%,0,Repaid
125599,82,0.023,0,0,0,0.022,3147.0,3,0,0.0,0,0.0098,0-2%,0,Repaid
46934,71,0.0,0,0,0,0.0,5400.0,3,0,0.0,1,0.0092,0-2%,0,Repaid
16577,48,0.329,0,0,0,0.358,4697.0,5,1,4.0,0,0.0395,2-5%,0,Repaid
26856,47,0.655,0,0,0,0.125,10005.0,6,0,2.0,0,0.053,5-8%,0,Repaid
30468,34,1.0,0,0,0,0.004,3300.0,0,0,4.0,0,0.1279,12-15%,1,Defaulted
102473,77,0.0,0,0,0,0.021,4250.0,8,0,0.0,0,0.0114,0-2%,0,Repaid
124705,62,0.07,0,0,0,10.0,5400.0,4,1,0.0,1,0.0142,0-2%,0,Repaid
129879,39,0.04,0,0,0,0.254,7500.0,10,1,0.0,0,0.0239,2-5%,0,Repaid
94517,49,0.442,0,0,0,0.097,11600.0,15,0,1.0,0,0.0416,2-5%,0,Repaid
11917,59,1.0,0,0,0,0.642,4800.0,7,2,3.0,0,0.1142,10-12%,0,Repaid
34828,60,0.013,0,0,0,0.229,7333.0,9,1,0.0,0,0.0158,0-2%,0,Repaid
126770,38,0.958,0,0,0,1.021,4166.0,7,1,0.0,0,0.1197,10-12%,0,Repaid
147721,68,0.566,0,0,0,0.514,5500.0,10,1,0.0,0,0.0406,2-5%,0,Repaid
22747,45,0.236,0,0,0,0.277,13372.0,14,1,1.0,0,0.031,2-5%,0,Repaid
141692,69,1.0,1,0,0,10.0,5400.0,2,0,0.0,1,0.0858,8-10%,0,Repaid
135843,63,1.003,0,0,0,0.91,2583.0,11,0,0.0,0,0.0955,8-10%,0,Repaid
108392,40,0.681,0,0,0,0.172,6031.0,7,0,3.0,0,0.074,5-8%,0,Repaid
69452,41,0.457,0,0,0,0.044,7860.0,6,0,2.0,0,0.0437,2-5%,0,Repaid
2067,39,0.474,0,0,0,0.2,4350.0,10,1,2.0,0,0.0618,5-8%,0,Repaid
130823,59,0.114,0,0,0,0.292,10657.0,15,2,1.0,0,0.0239,2-5%,0,Repaid
94516,41,0.11,0,0,0,10.0,5400.0,8,1,0.0,1,0.024,2-5%,0,Repaid
19377,33,0.142,0,0,0,0.361,10000.0,8,1,0.0,0,0.0279,2-5%,0,Repaid
84713,64,0.03,0,0,0,10.0,5400.0,5,1,0.0,1,0.0131,0-2%,0,Repaid
21002,63,0.163,0,0,0,0.626,3912.0,9,2,0.0,0,0.0236,2-5%,0,Repaid
77885,48,0.435,0,0,0,0.23,9350.0,9,1,2.0,0,0.0426,2-5%,0,Repaid
10905,28,0.338,0,0,0,0.295,1500.0,5,0,0.0,0,0.0456,2-5%,0,Repaid
120793,37,0.049,0,0,0,0.17,6167.0,4,1,3.0,0,0.0254,2-5%,0,Repaid
84508,57,0.784,0,0,0,0.907,5290.0,10,2,0.0,0,0.0766,5-8%,0,Repaid
65716,35,0.061,0,0,0,0.342,3500.0,4,1,0.0,0,0.0249,2-5%,0,Repaid
1044,51,1.0,1,0,1,10.0,5400.0,0,0,0.0,1,0.1839,15-20%,0,Repaid
44852,81,0.0,0,0,0,0.082,3507.0,4,0,0.0,0,0.0097,0-2%,0,Repaid
3875,38,0.5,0,0,0,0.289,6701.0,8,2,2.0,0,0.0631,5-8%,0,Repaid
33205,63,0.007,0,0,0,0.304,7548.0,7,1,0.0,0,0.014,0-2%,0,Repaid
48443,38,0.122,0,0,0,10.0,5400.0,2,0,0.0,1,0.02,0-2%,0,Repaid
122167,53,0.645,0,0,0,0.494,12000.0,12,3,2.0,0,0.0676,5-8%,0,Repaid
96089,36,0.639,2,0,0,0.224,6634.0,6,1,1.0,0,0.1485,12-15%,0,Repaid
2279,43,0.742,2,1,0,0.183,5731.0,11,0,1.0,0,0.2348,20-30%,1,Defaulted
19829,60,0.188,0,0,0,0.434,10000.0,15,3,0.0,0,0.0283,2-5%,0,Repaid
100629,56,0.214,0,0,0,0.454,11100.0,9,2,2.0,0,0.0262,2-5%,0,Repaid
6966,54,0.963,2,0,4,0.167,6166.0,5,0,3.0,0,0.7507,50%+,0,Repaid
8475,45,0.965,0,3,0,0.216,3175.0,12,0,3.0,0,0.3437,30-50%,0,Repaid
77149,57,0.15,0,0,0,0.314,5205.0,10,2,0.0,0,0.0252,2-5%,0,Repaid
64079,37,0.608,1,0,0,0.648,7136.0,4,3,2.0,0,0.1092,10-12%,0,Repaid
147140,56,0.155,0,0,0,0.032,5920.0,5,0,0.0,0,0.0186,0-2%,0,Repaid
44229,85,0.01,0,0,0,0.0,7164.0,3,0,0.0,0,0.0081,0-2%,0,Repaid
113226,50,0.025,0,0,0,10.0,5400.0,20,3,0.0,1,0.0297,2-5%,0,Repaid
118888,29,0.967,1,0,1,0.228,4300.0,8,0,0.0,0,0.3039,30-50%,0,Repaid
60952,66,0.406,0,0,0,1.114,3976.0,22,2,1.0,0,0.0526,5-8%,0,Repaid
97629,64,0.013,0,0,0,10.0,5400.0,17,4,1.0,1,0.0242,2-5%,0,Repaid
138126,34,0.81,0,0,0,0.123,3585.0,5,0,0.0,0,0.0885,8-10%,0,Repaid
69699,27,0.121,0,0,0,0.162,4500.0,8,0,0.0,0,0.0317,2-5%,0,Repaid
37234,36,0.196,0,0,0,0.154,3873.0,7,0,2.0,0,0.0342,2-5%,0,Repaid
147841,61,0.107,0,0,0,0.321,13484.0,32,2,1.0,0,0.0344,2-5%,0,Repaid
59818,74,0.001,0,0,0,0.0,4000.0,14,0,1.0,0,0.0151,0-2%,0,Repaid
64353,35,1.0,0,0,0,10.0,5400.0,2,0,0.0,1,0.0969,8-10%,0,Repaid
20641,32,0.328,0,0,0,0.261,6879.0,8,1,2.0,0,0.0473,2-5%,0,Repaid
61360,74,0.019,0,0,0,0.019,10500.0,27,0,0.0,0,0.0181,0-2%,0,Repaid
42857,91,0.001,0,0,0,0.0,5400.0,4,0,0.0,1,0.0069,0-2%,0,Repaid
29386,49,2.0,0,1,0,10.0,5400.0,6,2,0.0,1,0.5162,50%+,0,Repaid
84592,33,0.982,1,0,0,0.811,4083.0,8,3,1.0,0,0.2328,20-30%,0,Repaid
46334,49,0.257,1,0,1,10.0,5400.0,9,2,0.0,1,0.084,8-10%,0,Repaid
112005,70,0.054,0,0,0,10.0,5400.0,4,0,0.0,1,0.0111,0-2%,0,Repaid
46249,49,0.461,0,0,0,0.309,8284.0,8,2,3.0,0,0.0501,5-8%,0,Repaid
74575,62,0.058,0,0,0,0.006,10000.0,11,0,0.0,0,0.015,0-2%,0,Repaid
22969,33,0.0,1,0,0,0.281,4050.0,5,2,3.0,0,0.0444,2-5%,0,Repaid
130840,45,0.992,0,0,0,0.04,8750.0,6,1,1.0,0,0.1033,10-12%,0,Repaid
90169,48,0.264,0,0,0,0.511,5579.0,11,2,1.0,0,0.0382,2-5%,0,Repaid
22285,44,0.112,0,0,0,10.0,0.0,7,2,3.0,0,0.037,2-5%,0,Repaid
24926,50,0.013,0,0,0,0.494,11000.0,10,3,4.0,0,0.0249,2-5%,0,Repaid
50685,48,1.0,2,0,3,0.615,5201.0,3,1,2.0,0,0.6537,50%+,0,Repaid
47634,29,0.536,0,0,0,0.248,3500.0,5,0,0.0,0,0.0601,5-8%,0,Repaid
16884,55,0.223,0,0,0,0.429,3500.0,3,1,0.0,0,0.0235,2-5%,0,Repaid
50691,67,0.964,0,0,0,10.0,5400.0,3,0,0.0,1,0.0575,5-8%,0,Repaid
59149,80,0.093,0,0,0,10.0,5400.0,7,0,0.0,1,0.011,0-2%,0,Repaid
44350,24,0.285,1,0,0,10.0,0.0,7,0,0.0,0,0.0755,5-8%,0,Repaid
36997,52,0.144,0,0,0,10.0,5400.0,13,3,0.0,1,0.0291,2-5%,0,Repaid
18813,57,0.076,0,0,0,0.564,3500.0,8,2,0.0,0,0.0219,2-5%,0,Repaid
4250,65,0.733,1,0,0,0.308,5700.0,6,1,0.0,0,0.0757,5-8%,0,Repaid
94617,63,0.004,0,0,0,0.454,6000.0,21,1,0.0,0,0.0218,2-5%,0,Repaid
39015,32,0.0,0,0,0,0.0,2313.0,2,0,0.0,0,0.021,2-5%,0,Repaid
95420,32,1.152,1,0,1,0.248,2500.0,2,0,0.0,0,0.3401,30-50%,1,Defaulted
51164,64,0.026,1,0,0,0.383,9000.0,15,1,0.0,0,0.0262,2-5%,0,Repaid
22014,48,0.096,0,0,0,0.118,6500.0,6,0,4.0,0,0.0235,2-5%,0,Repaid
139025,64,0.021,0,0,0,0.017,2986.0,11,0,1.0,0,0.0174,0-2%,0,Repaid
125345,64,0.029,0,0,0,0.008,6000.0,11,0,1.0,0,0.0163,0-2%,0,Repaid
37404,53,0.027,0,0,0,0.374,8251.0,13,2,0.0,0,0.0216,2-5%,0,Repaid
53305,72,0.005,0,0,0,8.0,5400.0,4,0,0.0,1,0.0098,0-2%,0,Repaid
146434,30,0.184,0,0,0,0.177,5983.0,5,2,1.0,0,0.0368,2-5%,0,Repaid
98164,63,1.0,0,0,0,0.49,6906.0,5,1,0.0,0,0.078,5-8%,0,Repaid
60140,58,0.013,1,0,0,0.246,7415.0,12,2,0.0,0,0.0294,2-5%,0,Repaid
71514,53,0.019,0,0,0,0.167,1440.0,7,0,0.0,0,0.0184,0-2%,0,Repaid
13290,32,0.41,0,0,0,0.617,5000.0,15,1,0.0,0,0.0634,5-8%,1,Defaulted
55362,50,0.891,0,0,0,0.17,7700.0,5,0,2.0,0,0.0786,5-8%,0,Repaid
11367,60,0.063,0,0,0,0.459,4500.0,20,3,1.0,0,0.0319,2-5%,0,Repaid
104303,52,1.0,3,0,0,10.0,5400.0,1,1,0.0,1,0.2358,20-30%,1,Defaulted
87825,38,0.919,1,0,0,0.091,6000.0,7,0,4.0,0,0.1712,15-20%,0,Repaid
129320,44,0.732,0,0,0,0.088,12499.0,4,0,0.0,0,0.0511,5-8%,0,Repaid
36571,58,0.312,1,0,0,0.173,5833.0,9,0,1.0,0,0.0427,2-5%,0,Repaid
452,48,0.034,0,0,0,10.0,5400.0,3,1,0.0,1,0.0162,0-2%,0,Repaid
75889,49,0.039,0,0,0,0.395,8350.0,8,1,3.0,0,0.0218,2-5%,0,Repaid
12245,61,0.287,0,0,0,0.188,8170.0,4,1,0.0,0,0.0216,2-5%,0,Repaid
63240,73,0.564,0,0,0,10.0,5400.0,13,2,0.0,1,0.0404,2-5%,0,Repaid
138048,27,0.567,1,0,0,0.276,2400.0,6,0,0.0,0,0.1022,10-12%,0,Repaid
26209,88,0.048,0,0,0,0.041,1700.0,4,0,0.0,0,0.01,0-2%,0,Repaid
28052,71,0.018,0,0,0,10.0,5400.0,4,0,0.0,1,0.0102,0-2%,0,Repaid
85659,53,0.005,0,0,0,0.657,17500.0,12,5,2.0,0,0.0222,2-5%,0,Repaid
116815,57,0.065,0,0,0,0.659,5416.0,6,3,0.0,0,0.0209,2-5%,0,Repaid
12706,30,1.0,0,0,0,0.356,1200.0,3,0,0.0,0,0.1293,12-15%,0,Repaid
107787,64,0.673,0,0,0,0.821,4889.0,21,2,0.0,0,0.0777,5-8%,0,Repaid
111497,60,0.075,0,0,0,10.0,5400.0,21,0,0.0,1,0.0222,2-5%,0,Repaid
114690,35,0.074,0,0,0,0.042,6300.0,6,0,3.0,0,0.0267,2-5%,0,Repaid
43736,54,0.032,0,0,0,0.216,7328.0,5,1,1.0,0,0.0169,0-2%,0,Repaid
134776,67,0.064,0,0,0,0.212,17460.0,14,2,1.0,0,0.0154,0-2%,0,Repaid
105254,77,0.002,0,0,0,0.001,2560.0,6,0,0.0,0,0.0113,0-2%,0,Repaid
82509,57,0.032,2,0,0,0.325,2769.0,11,1,1.0,0,0.0497,2-5%,0,Repaid
132921,30,0.001,0,0,0,0.0,5400.0,2,0,0.0,1,0.0176,0-2%,0,Repaid
140140,26,0.869,0,0,0,0.264,2200.0,3,0,0.0,0,0.108,10-12%,0,Repaid
99770,36,0.77,0,1,1,0.047,3600.0,3,0,1.0,0,0.1968,15-20%,1,Defaulted
20247,38,0.019,0,0,0,0.002,2322.0,2,0,0.0,0,0.0198,0-2%,0,Repaid
66754,60,0.063,0,0,0,0.286,18550.0,7,2,0.0,0,0.013,0-2%,0,Repaid
141369,45,0.755,2,2,0,0.555,10700.0,12,4,0.0,0,0.3522,30-50%,0,Repaid
130870,36,0.013,0,0,0,0.193,11041.0,11,2,2.0,0,0.0268,2-5%,0,Repaid
83839,61,0.2,0,0,0,0.287,11083.0,11,3,0.0,0,0.0246,2-5%,0,Repaid
65723,26,0.796,0,0,0,0.26,650.0,2,0,0.0,0,0.097,8-10%,0,Repaid
55659,44,0.0,0,0,0,10.0,5400.0,2,0,0.0,1,0.0145,0-2%,0,Repaid
118378,56,0.304,0,0,0,0.569,2500.0,16,0,2.0,0,0.0404,2-5%,0,Repaid
130700,55,0.0,0,0,0,0.622,14322.0,14,5,0.0,0,0.0223,2-5%,0,Repaid
87740,35,0.549,2,0,0,0.258,5454.0,10,2,1.0,0,0.1597,15-20%,0,Repaid
98666,55,0.066,1,0,0,10.0,5400.0,13,1,2.0,1,0.0342,2-5%,0,Repaid
126084,36,0.983,0,0,0,0.232,3050.0,3,0,2.0,0,0.1203,12-15%,0,Repaid
135082,28,1.0,0,0,0,0.653,1000.0,1,0,0.0,0,0.1271,12-15%,0,Repaid
61203,53,0.022,0,0,0,0.17,5715.0,4,1,0.0,0,0.0163,0-2%,0,Repaid
63791,45,1.0,0,4,1,10.0,5400.0,4,0,0.0,1,0.4787,30-50%,1,Defaulted
19819,58,0.162,0,0,0,0.063,3000.0,2,0,0.0,0,0.0181,0-2%,0,Repaid
145977,56,0.061,0,0,0,0.198,28400.0,7,2,2.0,0,0.0116,0-2%,0,Repaid
78932,81,0.078,2,0,0,0.201,5000.0,7,1,0.0,0,0.0295,2-5%,0,Repaid
35812,49,0.791,0,0,0,0.573,6624.0,9,1,2.0,0,0.0835,8-10%,0,Repaid
106831,54,0.029,0,0,0,0.184,29200.0,11,3,2.0,0,0.0135,0-2%,0,Repaid
9250,39,0.103,0,0,0,0.284,5000.0,7,1,1.0,0,0.0277,2-5%,0,Repaid
105276,51,0.776,0,0,0,0.392,5400.0,7,3,1.0,0,0.086,8-10%,0,Repaid
91524,51,0.044,0,0,0,10.0,5400.0,13,2,0.0,1,0.0228,2-5%,0,Repaid
16486,33,0.171,0,1,1,0.086,5500.0,8,0,1.0,0,0.0859,8-10%,0,Repaid
131112,38,0.0,0,0,0,0.0,2666.0,2,0,0.0,0,0.0189,0-2%,0,Repaid
21663,85,0.006,0,0,0,10.0,5400.0,13,0,0.0,1,0.0104,0-2%,0,Repaid
68798,64,0.006,0,0,0,0.584,3833.0,11,1,1.0,0,0.018,0-2%,0,Repaid
146722,56,0.498,1,0,0,0.061,5315.0,9,0,1.0,0,0.0617,5-8%,0,Repaid
30874,43,0.128,0,0,0,0.388,7000.0,21,1,1.0,0,0.0383,2-5%,0,Repaid
10096,33,0.526,0,0,0,0.68,2327.0,6,1,1.0,0,0.0669,5-8%,0,Repaid
109285,47,0.973,0,0,0,1.143,4166.0,19,5,0.0,0,0.1936,15-20%,0,Repaid
42764,47,0.07,0,0,0,0.138,4200.0,11,1,1.0,0,0.0263,2-5%,0,Repaid
24200,36,1.0,0,0,0,0.23,5500.0,3,1,0.0,0,0.1146,10-12%,0,Repaid
142032,75,0.008,0,0,0,10.0,5400.0,7,0,0.0,1,0.0103,0-2%,0,Repaid
77163,73,0.045,0,0,0,0.197,1800.0,11,1,0.0,0,0.0168,0-2%,0,Repaid
6066,62,0.0,0,0,0,2.0,5400.0,3,0,0.0,1,0.0108,0-2%,0,Repaid
91275,61,0.105,0,0,0,10.0,5400.0,14,1,0.0,1,0.0205,2-5%,0,Repaid
149288,38,0.681,1,0,0,0.243,4500.0,11,0,3.0,0,0.1295,12-15%,0,Repaid
81481,77,0.04,0,0,0,0.171,7500.0,5,2,0.0,0,0.0122,0-2%,0,Repaid
12321,70,0.121,0,0,0,0.569,3500.0,12,1,0.0,0,0.0199,0-2%,0,Repaid
116695,80,0.0,1,0,0,0.128,20833.0,8,0,1.0,0,0.011,0-2%,0,Repaid
88888,58,0.015,0,0,0,0.417,4264.0,4,2,0.0,0,0.0168,0-2%,0,Repaid
72408,70,0.018,0,0,0,0.347,5731.0,18,2,0.0,0,0.02,2-5%,0,Repaid
11910,67,0.0,0,0,0,0.2,6441.0,6,2,1.0,0,0.0148,0-2%,0,Repaid
50884,39,0.041,0,0,0,0.17,10000.0,5,2,2.0,0,0.0232,2-5%,0,Repaid
96225,53,0.021,0,0,0,0.225,6600.0,21,1,0.0,0,0.026,2-5%,0,Repaid
20993,39,0.272,3,0,0,0.471,8333.0,13,2,3.0,0,0.1546,15-20%,1,Defaulted
62342,64,0.007,0,0,0,0.192,10916.0,11,2,0.0,0,0.0153,0-2%,0,Repaid
146281,92,1.0,0,0,0,0.0,5400.0,1,0,0.0,1,0.0376,2-5%,0,Repaid
104537,44,0.079,1,0,0,0.204,10050.0,9,1,3.0,0,0.0377,2-5%,0,Repaid
81131,28,0.147,0,0,1,0.325,3300.0,5,0,0.0,0,0.0571,5-8%,0,Repaid
10819,27,0.196,0,1,0,0.588,1200.0,4,0,0.0,0,0.0521,5-8%,0,Repaid
131818,35,1.245,0,1,1,0.115,2400.0,5,0,0.0,0,0.3833,30-50%,1,Defaulted
109268,47,0.021,0,0,0,0.333,6666.0,9,1,4.0,0,0.0247,2-5%,0,Repaid
123817,58,0.01,0,0,0,0.732,2200.0,7,1,0.0,0,0.0177,0-2%,0,Repaid
12495,73,0.003,0,0,0,10.0,5400.0,7,0,0.0,1,0.0105,0-2%,0,Repaid
103389,55,1.0,1,1,1,10.0,5400.0,4,1,0.0,1,0.2788,20-30%,0,Repaid
82839,72,0.0,0,0,0,10.0,5400.0,15,1,0.0,1,0.0146,0-2%,0,Repaid
144886,54,0.074,0,0,0,0.015,3233.0,4,0,0.0,0,0.0174,0-2%,0,Repaid
111048,60,0.096,0,0,0,10.0,5400.0,10,2,1.0,1,0.0208,2-5%,0,Repaid
15658,69,0.019,0,0,0,10.0,5400.0,11,3,0.0,1,0.0167,0-2%,0,Repaid
50291,26,0.268,0,0,0,0.591,2000.0,6,2,0.0,0,0.0497,2-5%,1,Defaulted
28796,31,0.044,0,0,0,0.772,3048.0,7,1,0.0,0,0.0285,2-5%,0,Repaid
29003,64,0.012,0,0,0,10.0,5400.0,6,1,0.0,1,0.0131,0-2%,0,Repaid
89020,57,0.176,0,0,0,0.129,2916.0,7,0,0.0,0,0.0219,2-5%,0,Repaid
64398,61,0.509,0,0,0,0.426,11300.0,11,2,0.0,0,0.0391,2-5%,0,Repaid
77582,40,0.263,2,0,0,0.41,8175.0,13,2,0.0,0,0.0906,8-10%,0,Repaid
77712,32,1.013,0,0,0,0.9,2205.0,5,1,3.0,0,0.1615,15-20%,0,Repaid
19314,32,0.431,0,0,0,10.0,5400.0,7,0,0.0,1,0.0439,2-5%,0,Repaid
55154,77,0.028,0,0,0,0.404,5800.0,15,2,0.0,0,0.0167,0-2%,0,Repaid
45259,62,0.134,0,0,0,1.218,1975.0,13,3,1.0,0,0.0308,2-5%,0,Repaid
147420,31,0.13,0,0,0,0.315,4800.0,5,1,1.0,0,0.0314,2-5%,0,Repaid
110917,37,1.0,0,0,1,0.0,2040.0,1,0,0.0,0,0.187,15-20%,1,Defaulted
81338,49,0.139,0,0,0,0.947,2166.0,14,2,2.0,0,0.0379,2-5%,0,Repaid
112533,74,0.382,2,0,2,1.269,2586.0,16,2,1.0,0,0.2546,20-30%,1,Defaulted
52493,42,0.013,0,0,0,0.493,4616.0,8,1,2.0,0,0.0246,2-5%,0,Repaid
16024,43,0.023,0,0,0,0.29,2916.0,5,1,1.0,0,0.0225,2-5%,0,Repaid
19853,53,0.105,0,0,0,0.322,11666.0,7,2,3.0,0,0.0221,2-5%,0,Repaid
59365,64,0.138,0,0,0,10.0,5400.0,5,1,0.0,1,0.016,0-2%,0,Repaid
